CLE;COMMUNE;DOMANIALITE;NATURE;NOMBRE;OBSERVATIONS;PROPRIETAIRE;QUARTIER;REALISATION;X_LONG;Y_LAT;GEOMETRIE
19211;BORDEAUX;Voirie;Arceau vélo;;;VILLE;5;Réalisé;-0,563624812429685;44,8325742616562;POINT (-0.563624812429685 44.8325742616562)
19214;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,579118676022955;44,8428452788286;POINT (-0.579118676022955 44.8428452788286)
19215;BORDEAUX;Voirie;Arceau vélo;;;VILLE;5;Réalisé;-0,565336675684164;44,8336659107658;POINT (-0.565336675684164 44.8336659107658)
19217;BORDEAUX;Voirie;Arceau vélo;8;;CUB;3;Réalisé;-0,576330986974134;44,8437896758373;POINT (-0.576330986974134 44.8437896758373)
19219;BORDEAUX;Voirie;Arceau vélo;;;VILLE;6;Réalisé;-0,566526464318956;44,834879385289;POINT (-0.566526464318956 44.834879385289)
19223;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,576597456685633;44,8448184884251;POINT (-0.576597456685633 44.8448184884251)
19387;;Etablissement public;Arceau vélo;12;;;1;Réalisé;-0,55276868448188;44,8737755909901;POINT (-0.55276868448188 44.8737755909901)
19212;BORDEAUX;Voirie;Arceau vélo;2;;CUB;3;Réalisé;-0,581407973322338;44,8430583606683;POINT (-0.581407973322338 44.8430583606683)
19251;;Voirie;Arceau vélo;8;;cub;5;Réalisé;-0,575742132860498;44,8272322750464;POINT (-0.575742132860498 44.8272322750464)
19216;;;Arceau vélo;10;;;2;Réalisé;-0,571436491859761;44,8489486923069;POINT (-0.571436491859761 44.8489486923069)
19220;BORDEAUX;Voirie;Arceau vélo;16;;CUB;8;Réalisé;-0,61553897108471;44,8522593542238;POINT (-0.61553897108471 44.8522593542238)
19221;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,570604783872587;44,8370543817946;POINT (-0.570604783872587 44.8370543817946)
19305;;Voirie;Arceau vélo;10;;;4;Réalisé;-0,592373466218206;44,8453153641088;POINT (-0.592373466218206 44.8453153641088)
19231;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,575662176681397;44,8433202937833;POINT (-0.575662176681397 44.8433202937833)
19306;;Voirie;Arceau vélo;24;;;4;Réalisé;-0,582743294373759;44,8404001110783;POINT (-0.582743294373759 44.8404001110783)
19313;;Voirie;Arceau vélo;4;;;5;Réalisé;-0,5776773744708;44,8244853158146;POINT (-0.5776773744708 44.8244853158146)
19319;;Voirie;Arceau vélo;10;;;6;Réalisé;-0,550963843761402;44,8237606502411;POINT (-0.550963843761402 44.8237606502411)
19325;;;Arceau vélo;8;;;;Réalisé;-0,541523738269833;44,8517230000686;POINT (-0.541523738269833 44.8517230000686)
19357;;Espace ville;Arceau vélo;12;;;4;Réalisé;-0,58169927405098;44,8304652593139;POINT (-0.58169927405098 44.8304652593139)
19371;;Voirie;Arceau vélo;6;;;8;Réalisé;-0,601714756471843;44,8400742647863;POINT (-0.601714756471843 44.8400742647863)
19356;;;Arceau vélo;8;;;6;Réalisé;-0,56100185610066;44,8247878126271;POINT (-0.56100185610066 44.8247878126271)
19241;;;Arceau vélo;4;;;6;Réalisé;-0,568960271253397;44,8308142285569;POINT (-0.568960271253397 44.8308142285569)
19261;;;Arceau vélo;6;;;;Réalisé;-0,561980529276401;44,8636197571397;POINT (-0.561980529276401 44.8636197571397)
19246;;Voirie;Arceau vélo;8;;;3;Réalisé;-0,580852827133193;44,8444872150914;POINT (-0.580852827133193 44.8444872150914)
19262;;;Arceau vélo;10;;;;Réalisé;-0,5575911223398;44,86007934111;POINT (-0.5575911223398 44.86007934111)
19264;;;Arceau vélo;10;;;;Réalisé;-0,577966408068112;44,8334961008078;POINT (-0.577966408068112 44.8334961008078)
19268;;;Arceau vélo;10;;;;Réalisé;-0,599011594210125;44,8403049987598;POINT (-0.599011594210125 44.8403049987598)
19270;;;Arceau vélo;6;;;;Réalisé;-0,595442482045739;44,8404561991233;POINT (-0.595442482045739 44.8404561991233)
19272;;;Arceau vélo;4;;;;Réalisé;-0,581578252363455;44,8387226378887;POINT (-0.581578252363455 44.8387226378887)
19280;;Etablissement public;Arceau vélo;16;;;7;Réalisé;-0,546511095795725;44,8389261071609;POINT (-0.546511095795725 44.8389261071609)
19281;;Espace ville;Arceau vélo;28;;;7;Réalisé;-0,544691281726248;44,8428849407113;POINT (-0.544691281726248 44.8428849407113)
19282;;Espace ville;Rack;;;;7;Réalisé;-0,545189661312629;44,8423052513573;POINT (-0.545189661312629 44.8423052513573)
19283;;Espace ville;Rack;;;;7;Réalisé;-0,544854739902213;44,842362345504;POINT (-0.544854739902213 44.842362345504)
19266;BORDEAUX;Voirie;Arceau vélo;6;;CUB;4;Réalisé;-0,573529971472727;44,8348017039861;POINT (-0.573529971472727 44.8348017039861)
19284;;Espace ville;Arceau vélo;24;;;8;Réalisé;-0,621586990179321;44,8539210857718;POINT (-0.621586990179321 44.8539210857718)
19293;;;Arceau vélo;6;;;;Réalisé;-0,570697029301143;44,8555612555028;POINT (-0.570697029301143 44.8555612555028)
19294;;;Arceau vélo;10;;;;Réalisé;-0,57170057925729;44,8552942102349;POINT (-0.57170057925729 44.8552942102349)
19295;;;Arceau vélo;6;;;;Réalisé;-0,609461846367392;44,8394746257849;POINT (-0.609461846367392 44.8394746257849)
19296;;;Arceau vélo;6;;;;Réalisé;-0,571397394728928;44,8550715869326;POINT (-0.571397394728928 44.8550715869326)
19299;;;Arceau vélo;6;;;;Réalisé;-0,603261023743874;44,8398734416493;POINT (-0.603261023743874 44.8398734416493)
19279;;;Arceau vélo;2;;;;Réalisé;-0,571693750487712;44,8548655529535;POINT (-0.571693750487712 44.8548655529535)
19301;;Voirie;Rack;;;;4;Réalisé;-0,587782452460952;44,8322003414216;POINT (-0.587782452460952 44.8322003414216)
19302;;Voirie;Rack;;;;5;Réalisé;-0,574851004706568;44,8323511836891;POINT (-0.574851004706568 44.8323511836891)
19289;;Etablissement public;Arceau vélo;30;;;3;Réalisé;-0,585503406735476;44,8489270775805;POINT (-0.585503406735476 44.8489270775805)
19304;;Voirie;Arceau vélo;6;;;1;Réalisé;-0,566567561433638;44,8586079578579;POINT (-0.566567561433638 44.8586079578579)
19292;;;Arceau vélo;4;;;;Réalisé;-0,571155003063533;44,855251335136;POINT (-0.571155003063533 44.855251335136)
19298;;Etablissement public;Arceau vélo;26;;;3;Réalisé;-0,590394863533745;44,8399728414237;POINT (-0.590394863533745 44.8399728414237)
19309;BORDEAUX;Privé;Rack;;;;3;Réalisé;-0,586612374783915;44,8357593131179;POINT (-0.586612374783915 44.8357593131179)
19317;;Etablissement public;Arceau vélo;22;;;7;Réalisé;-0,561005025563252;44,8442799119002;POINT (-0.561005025563252 44.8442799119002)
19308;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,59264752965339;44,8330971756095;POINT (-0.59264752965339 44.8330971756095)
19326;;;Arceau vélo;10;;;;Réalisé;-0,550011613714568;44,8460594147957;POINT (-0.550011613714568 44.8460594147957)
19329;;Voirie;Arceau vélo;6;;;6;Réalisé;-0,551251341865433;44,8236916830517;POINT (-0.551251341865433 44.8236916830517)
19330;;Voirie;Arceau vélo;10;;;3;Réalisé;-0,585804283846352;44,8474728806547;POINT (-0.585804283846352 44.8474728806547)
19331;;Voirie;Arceau vélo;10;;;3;Réalisé;-0,585364709702761;44,847441508964;POINT (-0.585364709702761 44.847441508964)
19334;;;Arceau vélo;8;;;6;Réalisé;-0,560192995371124;44,8292693805466;POINT (-0.560192995371124 44.8292693805466)
19338;;Voirie;Arceau vélo;22;;;6;Réalisé;-0,561095491324631;44,8293688694363;POINT (-0.561095491324631 44.8293688694363)
19342;;Voirie;Rack;;;;5;Réalisé;-0,572507240301462;44,8201178199834;POINT (-0.572507240301462 44.8201178199834)
19343;;;Arceau vélo;10;;;6;Réalisé;-0,568918747023552;44,830885703628;POINT (-0.568918747023552 44.830885703628)
19346;BORDEAUX;Voirie;Arceau vélo;8;;CUB;3;Réalisé;-0,575657118575702;44,8373684733898;POINT (-0.575657118575702 44.8373684733898)
19349;;Voirie;Arceau vélo;16;;;1;Réalisé;-0,570471502074533;44,8635383409191;POINT (-0.570471502074533 44.8635383409191)
19347;;Voirie;Arceau vélo;10;;;;Réalisé;-0,573073565324755;44,8369201357111;POINT (-0.573073565324755 44.8369201357111)
19333;BORDEAUX;Voirie;Arceau vélo;4;;CUB;5;Réalisé;-0,57230498660308;44,820587365877;POINT (-0.57230498660308 44.820587365877)
19354;;Voirie;Rack;;;;5;Réalisé;-0,586537685251331;44,8237472729801;POINT (-0.586537685251331 44.8237472729801)
19355;;Voirie;Arceau vélo;8;;;3;Réalisé;-0,576481524136556;44,8439669075882;POINT (-0.576481524136556 44.8439669075882)
19345;;Voirie;Rack;;;;5;Réalisé;-0,568149278247411;44,8326057780893;POINT (-0.568149278247411 44.8326057780893)
19351;BORDEAUX;Voirie;Arceau vélo;38;;CUB;3;Réalisé;-0,581886783210262;44,840732178141;POINT (-0.581886783210262 44.840732178141)
19361;;Espace ville;Arceau vélo;8;;;4;Réalisé;-0,581397759050506;44,8304818671533;POINT (-0.581397759050506 44.8304818671533)
19362;;Espace ville;Arceau vélo;48;;;7;Réalisé;-0,564466248376317;44,8482595600657;POINT (-0.564466248376317 44.8482595600657)
19370;;;Arceau vélo;8;;;;Réalisé;-0,554950791713493;44,8435062431133;POINT (-0.554950791713493 44.8435062431133)
19365;BORDEAUX;Voirie;Arceau vélo;16;;CUB;4;Réalisé;-0,603661026148844;44,8305096405129;POINT (-0.603661026148844 44.8305096405129)
19368;;Etablissement public;Rack;;;;6;Réalisé;-0,559913100036963;44,8318423513892;POINT (-0.559913100036963 44.8318423513892)
19369;;;Arceau vélo;6;;;;Réalisé;-0,55878287561362;44,8406810193161;POINT (-0.55878287561362 44.8406810193161)
19385;;Etablissement public;Arceau vélo;12;;;1;Réalisé;-0,55134741886424;44,8726970948984;POINT (-0.55134741886424 44.8726970948984)
19377;;Voirie;Arceau vélo;16;;;7;Réalisé;-0,552421267039602;44,8428698221435;POINT (-0.552421267039602 44.8428698221435)
19409;;Etablissement public;Arceau vélo;16;;;5;Réalisé;-0,57507548129393;44,8174163262285;POINT (-0.57507548129393 44.8174163262285)
19411;;Etablissement public;Arceau vélo;16;;;5;Réalisé;-0,577592291254556;44,8123041075904;POINT (-0.577592291254556 44.8123041075904)
19419;;Voirie;Rack;;;;5;Réalisé;-0,564700778320967;44,8348974111407;POINT (-0.564700778320967 44.8348974111407)
19422;BORDEAUX;Voirie;Arceau vélo;18;;CUB;3;Réalisé;-0,574346194282686;44,8374734366847;POINT (-0.574346194282686 44.8374734366847)
19425;;Espace ville;Rack;;;;3;Réalisé;-0,586485972643668;44,8448850835935;POINT (-0.586485972643668 44.8448850835935)
19395;BORDEAUX;Voirie;Arceau vélo;4;;CUB;4;Réalisé;-0,573127726944289;44,8315045098999;POINT (-0.573127726944289 44.8315045098999)
19427;;;Arceau vélo;6;;;6;Réalisé;-0,561189193991804;44,8248370774542;POINT (-0.561189193991804 44.8248370774542)
19406;BORDEAUX;Voirie;Arceau vélo;16;;CUB;2;Réalisé;-0,572808265636604;44,8493080262407;POINT (-0.572808265636604 44.8493080262407)
19441;;;Arceau vélo;30;;;5;Réalisé;-0,573227252482021;44,8306986770755;POINT (-0.573227252482021 44.8306986770755)
19457;;;Arceau vélo;4;;;5;Réalisé;-0,5734601954532;44,8309296239964;POINT (-0.5734601954532 44.8309296239964)
19472;;;Arceau vélo;8;;;5;Réalisé;-0,572866041159649;44,8313694096922;POINT (-0.572866041159649 44.8313694096922)
19473;;;Arceau vélo;6;;;2;Réalisé;-0,586920668012554;44,8505072998781;POINT (-0.586920668012554 44.8505072998781)
19476;;;Arceau vélo;6;;;2;Réalisé;-0,586987702629387;44,8504348340137;POINT (-0.586987702629387 44.8504348340137)
19429;BORDEAUX;Voirie;Arceau vélo;12;;CUB;3;Réalisé;-0,57461401538366;44,8410775205172;POINT (-0.57461401538366 44.8410775205172)
19434;;Espace ville;Arceau vélo;18;;;7;Réalisé;-0,555966923786316;44,8455210126071;POINT (-0.555966923786316 44.8455210126071)
19438;BORDEAUX;Voirie;Arceau vélo;2;;CUB;3;Réalisé;-0,579023451624992;44,8430020413469;POINT (-0.579023451624992 44.8430020413469)
19486;;;Arceau vélo;8;;;7;Réalisé;-0,558089332559139;44,8436884856953;POINT (-0.558089332559139 44.8436884856953)
19440;;Espace ville;Arceau vélo;10;;;3;Réalisé;-0,581497593604152;44,8372481213869;POINT (-0.581497593604152 44.8372481213869)
19487;;;Arceau vélo;8;;;7;Réalisé;-0,55815015626995;44,8438040478026;POINT (-0.55815015626995 44.8438040478026)
19489;;;Arceau vélo;10;;;;Réalisé;-0,581764904668297;44,8446323684592;POINT (-0.581764904668297 44.8446323684592)
19461;;Espace ville;Arceau vélo;10;;;7;Réalisé;-0,548491054936975;44,8488737050261;POINT (-0.548491054936975 44.8488737050261)
19467;BORDEAUX;Voirie;Arceau vélo;10;;CUB;5;Réalisé;-0,578220616367798;44,8321713067961;POINT (-0.578220616367798 44.8321713067961)
19492;;;Arceau vélo;8;;;;Réalisé;-0,58159034199627;44,8442523167676;POINT (-0.58159034199627 44.8442523167676)
19469;BORDEAUX;Voirie;Arceau vélo;6;;CUB;3;Réalisé;-0,572061836492697;44,8398901414181;POINT (-0.572061836492697 44.8398901414181)
19475;BORDEAUX;Voirie;Arceau vélo;2;;CUB;3;Réalisé;-0,578147484152752;44,8444282685241;POINT (-0.578147484152752 44.8444282685241)
19481;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,579740222027542;44,8418488038664;POINT (-0.579740222027542 44.8418488038664)
19491;;Etablissement public;Arceau vélo;12;;;1;Réalisé;-0,588396271832533;44,8916843614134;POINT (-0.588396271832533 44.8916843614134)
19494;;;Arceau vélo;12;;;;Réalisé;-0,58154834400638;44,8439189885182;POINT (-0.58154834400638 44.8439189885182)
19496;BORDEAUX;Voirie;Arceau vélo;16;;CUB;3;Réalisé;-0,581097322321879;44,8419046537823;POINT (-0.581097322321879 44.8419046537823)
19498;BORDEAUX;;Arceau vélo;20;maison de quartier;VILLE;4;Réalisé;-0,601856086754811;44,8207674913131;POINT (-0.601856086754811 44.8207674913131)
19499;BORDEAUX;Voirie;Arceau vélo;10;enface;CUB;3;Réalisé;-0,570515965865342;44,8401090884256;POINT (-0.570515965865342 44.8401090884256)
19537;BORDEAUX;Voirie;Arceau vélo;8;;VILLE;2;Réalisé;-0,582789763251025;44,8486873436745;POINT (-0.582789763251025 44.8486873436745)
19501;BORDEAUX;;Arceau vélo;6;bibli;VILLE;6;Réalisé;-0,551949158776011;44,8247085145051;POINT (-0.551949158776011 44.8247085145051)
19560;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,579035377977389;44,8424338879538;POINT (-0.579035377977389 44.8424338879538)
19503;BORDEAUX;Voirie;Arceau vélo;6;en face;CUB;8;Réalisé;-0,605991030896544;44,8428047215987;POINT (-0.605991030896544 44.8428047215987)
19526;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,573267431722812;44,8402109908583;POINT (-0.573267431722812 44.8402109908583)
19527;BORDEAUX;Voirie;Arceau vélo;8;;VILLE;3;Réalisé;-0,581414522282581;44,8381519946181;POINT (-0.581414522282581 44.8381519946181)
19506;BORDEAUX;Voirie;Arceau vélo;10;en face;CUB;3;Réalisé;-0,57670952487351;44,834865658231;POINT (-0.57670952487351 44.834865658231)
19534;BORDEAUX;Voirie;Arceau vélo;16;;VILLE;2;Réalisé;-0,581175242237939;44,8475305356878;POINT (-0.581175242237939 44.8475305356878)
19508;BORDEAUX;Voirie;Arceau vélo;8;hopital;CUB;4;Réalisé;-0,579027223605266;44,8346914387471;POINT (-0.579027223605266 44.8346914387471)
19535;BORDEAUX;Voirie;Arceau vélo;10;;VILLE;2;Réalisé;-0,576373030051576;44,8469221645603;POINT (-0.576373030051576 44.8469221645603)
19536;BORDEAUX;Voirie;Arceau vélo;6;;VILLE;2;Réalisé;-0,575332066336292;44,8466062604265;POINT (-0.575332066336292 44.8466062604265)
19513;BORDEAUX;Voirie;Arceau vélo;8;place sarrailh;CUB;5;Réalisé;-0,572422186341124;44,8323713491474;POINT (-0.572422186341124 44.8323713491474)
19512;BORDEAUX;Voirie;Arceau vélo;62;en face dvt fac;CUB;5;Réalisé;-0,571973801693608;44,8313341880892;POINT (-0.571973801693608 44.8313341880892)
19516;BORDEAUX;Voirie;Arceau vélo;20;enface;VILLE;3;Réalisé;-0,577416130503644;44,8399084077688;POINT (-0.577416130503644 44.8399084077688)
19523;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,584435884860601;44,8413431036613;POINT (-0.584435884860601 44.8413431036613)
19515;BORDEAUX;Voirie;Arceau vélo;22;11 sup;CUB;3;Réalisé;-0,583098699444388;44,8386395501458;POINT (-0.583098699444388 44.8386395501458)
19556;BORDEAUX;Voirie;Arceau vélo;10;;VILLE;3;Réalisé;-0,575076554773198;44,8445236107626;POINT (-0.575076554773198 44.8445236107626)
19525;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,573988719238666;44,8402108595512;POINT (-0.573988719238666 44.8402108595512)
19518;BORDEAUX;;Arceau vélo;6;cour archives;VILLE;3;Réalisé;-0,574889080728017;44,8379550678915;POINT (-0.574889080728017 44.8379550678915)
19524;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,577153127090213;44,8407254191101;POINT (-0.577153127090213 44.8407254191101)
19520;BORDEAUX;Voirie;Rack;;ugc;VILLE;3;Réalisé;-0,581901303931359;44,8405157072957;POINT (-0.581901303931359 44.8405157072957)
19559;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,579552422980042;44,8421417083501;POINT (-0.579552422980042 44.8421417083501)
19522;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,571618863095772;44,8391269228357;POINT (-0.571618863095772 44.8391269228357)
19631;BORDEAUX;Voirie;Arceau vélo;6;;CUB;6;Réalisé;-0,569172429289166;44,8217106299329;POINT (-0.569172429289166 44.8217106299329)
19619;BORDEAUX;Voirie;Arceau vélo;16;;CUB;6;Réalisé;-0,55768469430689;44,8260688489673;POINT (-0.55768469430689 44.8260688489673)
19620;BORDEAUX;Voirie;Arceau vélo;26;;CUB;6;Réalisé;-0,557371692199675;44,8258785694547;POINT (-0.557371692199675 44.8258785694547)
19621;BORDEAUX;Voirie;Arceau vélo;20;;CUB;6;Réalisé;-0,557385572837243;44,8253919749049;POINT (-0.557385572837243 44.8253919749049)
19623;BORDEAUX;Voirie;Arceau vélo;10;;CUB;6;Réalisé;-0,561594268574057;44,8329673530101;POINT (-0.561594268574057 44.8329673530101)
19622;BORDEAUX;Voirie;Arceau vélo;42;;CUB;6;Réalisé;-0,556439552755128;44,826507733643;POINT (-0.556439552755128 44.826507733643)
19531;BORDEAUX;Voirie;Arceau vélo;;public;CUB;1;Réalisé;-0,548890754736621;44,8663761121012;POINT (-0.548890754736621 44.8663761121012)
19532;BORDEAUX;Voirie;Arceau vélo;;;VILLE;4;Réalisé;-0,577541037086873;44,83707784119;POINT (-0.577541037086873 44.83707784119)
19533;BORDEAUX;Voirie;Arceau vélo;20;;VILLE;4;Réalisé;-0,579167123198281;44,8366946673972;POINT (-0.579167123198281 44.8366946673972)
19557;BORDEAUX;Voirie;Arceau vélo;16;;VILLE;3;Réalisé;-0,576032728484889;44,8456791180866;POINT (-0.576032728484889 44.8456791180866)
19617;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,567091082513719;44,8376558817063;POINT (-0.567091082513719 44.8376558817063)
19618;BORDEAUX;Voirie;Arceau vélo;20;;CUB;6;Réalisé;-0,557750407334583;44,8258600608926;POINT (-0.557750407334583 44.8258600608926)
19540;BORDEAUX;Voirie;Arceau vélo;32;en face;CUB;3;Réalisé;-0,573438860691922;44,84213359822;POINT (-0.573438860691922 44.84213359822)
19544;BORDEAUX;Voirie;Arceau vélo;14;FACE ARNOZAN;CUB;2;Réalisé;-0,575745273670729;44,8482976903292;POINT (-0.575745273670729 44.8482976903292)
19555;BORDEAUX;Voirie;Arceau vélo;10;;VILLE;3;Réalisé;-0,575973800133336;44,8450052761668;POINT (-0.575973800133336 44.8450052761668)
19545;BORDEAUX;Voirie;Arceau vélo;8;MAISON DU VIN;CUB;3;Réalisé;-0,575192899162118;44,8438093112122;POINT (-0.575192899162118 44.8438093112122)
19543;BORDEAUX;Voirie;Arceau vélo;12;JARDIN MUSEUM;CUB;2;Réalisé;-0,580206135481726;44,8481492525582;POINT (-0.580206135481726 44.8481492525582)
19552;BORDEAUX;Voirie;Arceau vélo;6;;VILLE;3;Réalisé;-0,581285321544168;44,8426292924698;POINT (-0.581285321544168 44.8426292924698)
19554;BORDEAUX;Voirie;Arceau vélo;10;;VILLE;3;Réalisé;-0,576077866590514;44,8455699634971;POINT (-0.576077866590514 44.8455699634971)
19553;BORDEAUX;Voirie;Arceau vélo;10;;VILLE;3;Réalisé;-0,575263162183215;44,8462387350368;POINT (-0.575263162183215 44.8462387350368)
19547;BORDEAUX;Espace ville;Arceau vélo;;DVT SALLE DES FETES;VILLE;2;Réalisé;-0,579093428950335;44,8570028644339;POINT (-0.579093428950335 44.8570028644339)
19548;BORDEAUX;Voirie;Arceau vélo;16;STATION TRAM;VILLE;2;Réalisé;-0,574755868320402;44,8584346115406;POINT (-0.574755868320402 44.8584346115406)
19549;BORDEAUX;Espace ville;Arceau vélo;118;PISCINE;CUB;2;Réalisé;-0,580390205063901;44,8577265961231;POINT (-0.580390205063901 44.8577265961231)
19558;BORDEAUX;Voirie;Arceau vélo;;;VILLE;3;Réalisé;-0,584389779005279;44,8414343666034;POINT (-0.584389779005279 44.8414343666034)
19551;BORDEAUX;;Arceau vélo;4;ecole;VILLE;3;Réalisé;-0,584995572355701;44,8477402252251;POINT (-0.584995572355701 44.8477402252251)
19565;BORDEAUX;Voirie;Arceau vélo;10;;VILLE;2;Réalisé;-0,580607191108607;44,8636769755519;POINT (-0.580607191108607 44.8636769755519)
19592;BORDEAUX;Voirie;Arceau vélo;10;;CUB;6;Réalisé;-0,559288189759179;44,8305914163634;POINT (-0.559288189759179 44.8305914163634)
19593;BORDEAUX;Voirie;Arceau vélo;4;;CUB;6;Réalisé;-0,55913024596865;44,8308358794343;POINT (-0.55913024596865 44.8308358794343)
19594;BORDEAUX;Voirie;Arceau vélo;20;;CUB;6;Réalisé;-0,567972839406814;44,8296647867942;POINT (-0.567972839406814 44.8296647867942)
19595;BORDEAUX;Voirie;Arceau vélo;;;CUB;1;Réalisé;-0,567157333365429;44,8583824740807;POINT (-0.567157333365429 44.8583824740807)
19598;BORDEAUX;Voirie;Arceau vélo;12;;CUB;7;Réalisé;-0,557290436615328;44,8436913912796;POINT (-0.557290436615328 44.8436913912796)
19599;BORDEAUX;Voirie;Arceau vélo;6;;CUB;7;Réalisé;-0,559043632198543;44,8440797673773;POINT (-0.559043632198543 44.8440797673773)
19611;BORDEAUX;Voirie;Arceau vélo;6;;CUB;5;Réalisé;-0,565084533180135;44,8334291538685;POINT (-0.565084533180135 44.8334291538685)
19612;BORDEAUX;Voirie;Arceau vélo;6;;CUB;5;Réalisé;-0,565101929197941;44,833779830962;POINT (-0.565101929197941 44.833779830962)
19616;BORDEAUX;Voirie;Arceau vélo;10;;CUB;4;Réalisé;-0,567674841981306;44,838199500413;POINT (-0.567674841981306 44.838199500413)
19563;BORDEAUX;Voirie;Arceau vélo;4;;VILLE;2;Réalisé;-0,57335174234286;44,8523468473636;POINT (-0.57335174234286 44.8523468473636)
19564;BORDEAUX;Voirie;Arceau vélo;6;;VILLE;2;Réalisé;-0,572147438374989;44,8504399986046;POINT (-0.572147438374989 44.8504399986046)
19602;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,588132189944139;44,8461842274156;POINT (-0.588132189944139 44.8461842274156)
19587;BORDEAUX;Voirie;Arceau vélo;6;;VILLE;2;Réalisé;-0,575031921408457;44,8591479353437;POINT (-0.575031921408457 44.8591479353437)
19575;BORDEAUX;Voirie;Arceau vélo;;;VILLE;4;Réalisé;-0,602377853598483;44,831415687277;POINT (-0.602377853598483 44.831415687277)
19574;BORDEAUX;Voirie;Arceau vélo;16;impasse;CUB;4;Réalisé;-0,575793794664551;44,8368066699446;POINT (-0.575793794664551 44.8368066699446)
19573;BORDEAUX;Etablissement public;Arceau vélo;20;ECOLE;CUB;2;Réalisé;-0,581230066269042;44,8624237300843;POINT (-0.581230066269042 44.8624237300843)
19590;BORDEAUX;Voirie;Arceau vélo;14;;CUB;3;Réalisé;-0,594838451121234;44,8521915376219;POINT (-0.594838451121234 44.8521915376219)
19576;BORDEAUX;Voirie;Arceau vélo;;;VILLE;4;Réalisé;-0,579166413461115;44,8322348821853;POINT (-0.579166413461115 44.8322348821853)
19603;BORDEAUX;Voirie;Arceau vélo;14;;CUB;3;Réalisé;-0,59517625370753;44,8432684858279;POINT (-0.59517625370753 44.8432684858279)
19610;BORDEAUX;Voirie;Arceau vélo;8;;CUB;5;Réalisé;-0,566791166835873;44,8326298940444;POINT (-0.566791166835873 44.8326298940444)
19581;BORDEAUX;Voirie;Arceau vélo;8;;VILLE;2;Réalisé;-0,575173364421829;44,8479968627957;POINT (-0.575173364421829 44.8479968627957)
19582;BORDEAUX;Voirie;Arceau vélo;16;JARDIN;CUB;2;Réalisé;-0,57836480673693;44,8472681617481;POINT (-0.57836480673693 44.8472681617481)
19585;BORDEAUX;Voirie;Arceau vélo;8;;VILLE;2;Réalisé;-0,573000182755986;44,8529140394136;POINT (-0.573000182755986 44.8529140394136)
19586;BORDEAUX;Voirie;Arceau vélo;6;;VILLE;2;Réalisé;-0,573285564856471;44,8527987857572;POINT (-0.573285564856471 44.8527987857572)
19588;BORDEAUX;Voirie;Arceau vélo;8;;VILLE;2;Réalisé;-0,588475952324503;44,8545676789453;POINT (-0.588475952324503 44.8545676789453)
19584;BORDEAUX;Voirie;Arceau vélo;12;;VILLE;2;Réalisé;-0,575312049952391;44,8596901582793;POINT (-0.575312049952391 44.8596901582793)
19591;BORDEAUX;Voirie;Arceau vélo;6;;CUB;6;Réalisé;-0,569172429289166;44,8217106299329;POINT (-0.569172429289166 44.8217106299329)
19615;BORDEAUX;Voirie;Arceau vélo;8;;CUB;4;Réalisé;-0,568405150696981;44,8391446022767;POINT (-0.568405150696981 44.8391446022767)
19601;BORDEAUX;Voirie;Arceau vélo;12;;CUB;3;Réalisé;-0,587916169231815;44,8464057912146;POINT (-0.587916169231815 44.8464057912146)
19605;BORDEAUX;Voirie;Arceau vélo;20;le guyenne;VILLE;3;Réalisé;-0,58672495488473;44,8380860721473;POINT (-0.58672495488473 44.8380860721473)
19606;BORDEAUX;Voirie;Arceau vélo;10;;CUB;3;Réalisé;-0,589195522362502;44,8365494866282;POINT (-0.589195522362502 44.8365494866282)
19608;BORDEAUX;Voirie;Arceau vélo;18;face prefecture;CUB;3;Réalisé;-0,587163167882621;44,8372183798146;POINT (-0.587163167882621 44.8372183798146)
19609;BORDEAUX;Voirie;Arceau vélo;12;;CUB;5;Réalisé;-0,563050169262372;44,8340023699575;POINT (-0.563050169262372 44.8340023699575)
19614;BORDEAUX;Voirie;Arceau vélo;12;;CUB;4;Réalisé;-0,568837373045833;44,839692066858;POINT (-0.568837373045833 44.839692066858)
19625;BORDEAUX;Voirie;Arceau vélo;;;VILLE;6;Réalisé;-0,555308514131523;44,8289376719322;POINT (-0.555308514131523 44.8289376719322)
