_IDOBJ;NOM_COMPLET;THEME;LIBTHEME;CATEGORIE;LIBCATEGORIE;TYPE;LIBTYPE;STATUT;COMMUNE;ADRESSE;TELEPHONE;WEB;CODE_POSTAL;Y_LAT;X_LONG
3920;Skatepark Schuman - Nantes;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;NANTES;Boulevard Robert Schuman;;;44300;47,2416435521858;-1,5727031517998
3921;Base Nautique de l'UNA;6;SPORTS;608;Autre équipement;;;Etat;NANTES;Chemin de la Houssinière;;;44300;47,2367088534381;-1,55129617973765
3923;Stand de Tir des Jamonières;6;SPORTS;608;Autre équipement;;;Ville de Nantes;LA-CHAPELLE-SUR-ERDRE;Route de la Jonelière;;;44240;47,2570977823384;-1,540807058322
3924;Plateau Sportif Winnipeg;6;SPORTS;609;Espace Sportif de Proximité;;;Ville de Nantes;NANTES;Rue de Vancouver;;;44300;47,2595297012164;-1,57826013212345
3925;Plateau Sportif André Chénier;6;SPORTS;609;Espace Sportif de Proximité;;;Ville de Nantes;NANTES;Rue André Chénier;;;44300;47,2533733262975;-1,56724591076149
3927;Plateau Sportif de la Géraudière;6;SPORTS;609;Espace Sportif de Proximité;;;Ville de Nantes;NANTES;Rue des Renards;;;44300;47,258481052182;-1,56767475232835
3930;UFR STAPS;6;SPORTS;603;Gymnase;;;Etat;NANTES;25 Boulevard Guy Mollet;;;44300;47,2516895143255;-1,55531376070076
3932;Equipement Sportif des Quatre Jeudis;6;SPORTS;609;Espace Sportif de Proximité;;;Ville de Nantes;NANTES;Passage des Tauzins;;;44300;47,2662235402302;-1,52053450198753
3934;Espace Sportif Louis Pergaud;6;SPORTS;609;Espace Sportif de Proximité;;;Ville de Nantes;NANTES;Route de Saint Joseph;;;44300;47,2680687130896;-1,51982819492898
3935;Espace Sportif Ecole du Linot;6;SPORTS;609;Espace Sportif de Proximité;;;Ville de Nantes;NANTES;43B Rue du Port des Charrettes;;;44300;47,2682287243193;-1,5285551638079
3937;Plaine de Jeux du Lycée de la Colinière;6;SPORTS;605;Plaine de jeux;;;Région;NANTES;129 Rue du Landreau;;;44300;47,2354161995634;-1,51229825260666
3938;Halle de Tennis de la Marrière;6;SPORTS;607;Tennis;;;Ville de Nantes;NANTES;95 Rue de la Marrière;;;44300;47,2368185757269;-1,52784818256959
3939;Equipement Sportif Marché de la Marrière;6;SPORTS;609;Espace Sportif de Proximité;;;Ville de Nantes;NANTES;27 Rue de la Marrière;;;44300;47,2341578249064;-1,53252726238317
3940;Stade René Chevalier;6;SPORTS;606;Stade;;;Privé;NANTES;72 Rue du Pontereau;;;44300;47,239935244659;-1,5051183545599
3941;Equipement Sportif du Square A. Fresnel;6;SPORTS;609;Espace Sportif de Proximité;;;Ville de Nantes;NANTES;Rue Augustin Fresnel;;;44300;47,2426956453976;-1,52266565989614
3942;Complexe sportif de la Noë Lambert;6;SPORTS;601;Centre sportif;;;Ville de Nantes;NANTES;21 Route de Sainte Luce;;;44300;47,2300547381758;-1,52586312329866
3943;Salle de Boxe Bottière Nantes Est;6;SPORTS;608;Autre équipement;;;Ville de Nantes;NANTES;83 Rue Félix Ménétrier;;;44300;47,2406744968973;-1,52102580886387
3944;Equipement Sportif de la Haluchère;6;SPORTS;609;Espace Sportif de Proximité;;;Ville de Nantes;NANTES;Rue Jules Grandjouan;;;44300;47,2474595193242;-1,51227991311785
3953;Boulodrome du Bèle;6;SPORTS;608;Autre équipement;;;Ville de Nantes;NANTES;16 Boulevard de la Beaujoire;;;44300;47,2598818439842;-1,51301291030959
3957;Bowling de l'Erdre;6;SPORTS;608;Autre équipement;;;;CARQUEFOU;24 Boulevard Ampère;02 40 52 79 12;www.bowling-erdre.fr;44470;47,3018248360051;-1,50361701293574
3970;Terrain multisports Millerand;6;SPORTS;609;Espace Sportif de Proximité;;;Ville de Nantes;NANTES;Rue du Général de Bollardière;;www.iledenantes.com;44200;47,2091102616296;-1,53037444889631
4039;Espace Sportif Le Souchais;6;SPORTS;601;Centre sportif;;;;CARQUEFOU;1 Avenue de la Loire;;www.carquefou.fr;44470;47,3039615378976;-1,50241580552544
4044;Espace Sportif Louis Le Nain;6;SPORTS;609;Espace Sportif de Proximité;;;Public;NANTES;Rue Louis Le Nain;;www.nantes.fr;44100;47,2258162797341;-1,59817455093445
4102;Gymnase Bottière Chênaie;6;SPORTS;603;Gymnase;;;;NANTES;Rue des Carnavaliers;02 40 50 40 38;;44300;47,237434063416;-1,51413692175225
4113;Stadium Métropolitain Pierre Quinon;6;SPORTS;603;Gymnase;;;;NANTES;19 Boulevard Guy Mollet;;www.nantesmetropole.fr;44300;47,2488734221852;-1,55557682568905
4114;Gymnase Port-au-Blé;6;SPORTS;603;Gymnase;;;;REZE;Avenue André Malraux;;www.reze.fr;44400;47,1902520445376;-1,55287080054853
4132;Gymnase Arthur-Dugast;6;SPORTS;603;Gymnase;;;;REZE;22 Boulevard Jean Monnet;02 40 32 51 20;www.reze.fr;44400;47,1654797011878;-1,54438743967666
4151;Espace Multisport Solvardière;6;SPORTS;605;Plaine de jeux;;;;ST-HERBLAIN;5 Chemin de la Solvardière;;;44800;47,2166995009956;-1,64176082507584
4152;Espace Multisport Censive;6;SPORTS;605;Plaine de jeux;;;;ST-HERBLAIN;21 Rue de Bordeaux;;www.saint-herblain.fr;44800;47,2104096584847;-1,61158809549252
4153;Espace Multisport Crémetterie;6;SPORTS;605;Plaine de jeux;;;;ST-HERBLAIN;15 Rue de l'Ecole;;www.saint-herblain.fr;44800;47,215451784303;-1,60905162935041
4161;Tennis;6;SPORTS;607;Tennis;;;;SAINT-LEGER-LES-VIGNES;Rue de la Rive;;;44710;47,1345345540375;-1,73271134771113
4166;Court de Tennis;6;SPORTS;607;Tennis;;;;INDRE;Rue de la Gare;;;44610;47,2009617615033;-1,66875796124264
4168;Cercle Nautique d'Indre;6;SPORTS;601;Centre sportif;;;;INDRE;Quai Henri Brunais;02 40 85 05 37;;44610;47,1960700438542;-1,66910329129323
4171;Skatepark - Brains;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;BRAINS;Rond-Point de Bel Air;;;44830;47,1717279732956;-1,71740328001877
4172;Aire de jeux multisports Brains;6;SPORTS;608;Autre équipement;;;;BRAINS;Rond-Point de Bel Air;;;44830;47,1715714181572;-1,71741348723713
4176;Karaté;6;SPORTS;608;Autre équipement;;;;LES-SORINIERES;Rue des Papillons;;;44840;47,1480518339684;-1,52263459405555
4179;Aire multisports;6;SPORTS;605;Plaine de jeux;;;;LES-SORINIERES;Rue de la Maillardière;;;44840;47,1574985364247;-1,52301319853266
4180;Aire multisports;6;SPORTS;605;Plaine de jeux;;;;LES-SORINIERES;Impasse de la Forge;;;44840;47,1488585941618;-1,53387347807476
4188;Centre equestre Poney Club;6;SPORTS;601;Centre sportif;;;;LES-SORINIERES;Rue de la Poste;;;44840;47,1448969479154;-1,54402353337293
4192;Centre aquatique So.Pool;6;SPORTS;604;Piscine;;;;BASSE-GOULAINE;2 Rue de Tasmanie;;;44115;47,1895837223825;-1,47341691893707
4193;Salle omnisport de Bellestre;6;SPORTS;603;Gymnase;;;;BOUAYE;Rue du Stade;;www.bouaye.fr;44830;47,1498408419618;-1,69634341849071
4194;Court de Tennis;6;SPORTS;607;Tennis;;;;BOUAYE;Chemin de la Piogerie;;;44830;47,1506353405133;-1,69262060484085
4196;Skatepark - Bouaye;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;BOUAYE;Esplanade de l'Edit de Nantes;;;44830;47,1546780883818;-1,68029644310577
4215;Salle de sport de la Belle Etoile;6;SPORTS;603;Gymnase;;;;THOUARE-SUR-LOIRE;Avenue du Parc des Sports;;;44470;47,260932282872;-1,45322268077049
4216;Salle de Tennis du Guette Loup;6;SPORTS;607;Tennis;;;;THOUARE-SUR-LOIRE;Route de la Barre;;;44470;47,2625548892178;-1,45519991438981
4217;Salle Omnisport;6;SPORTS;603;Gymnase;;;;THOUARE-SUR-LOIRE;Voie Non Dénommée 2041149;;;44470;47,2631952890256;-1,45608305074378
4221;Court de Tennis;6;SPORTS;607;Tennis;;;;BASSE-GOULAINE;Rue de la Poste;;;44115;47,2185329342019;-1,46781574720677
4222;Stades de Football;6;SPORTS;606;Stade;;;;BASSE-GOULAINE;Rue de la Poste;;;44115;47,218460390894;-1,46645497803417
4223;Dojo Goulainais;6;SPORTS;608;Autre équipement;;;;BASSE-GOULAINE;Rue de la Poste;;;44115;47,2167943071233;-1,46748951112505
4224;Boulodrome;6;SPORTS;608;Autre équipement;;;;BASSE-GOULAINE;Rue de la Poste;;;44115;47,2166199319565;-1,46807115962903
4226;Skatepark - Basse-Goulaine;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;BASSE-GOULAINE;Square de Theley;;;44115;47,2178756582812;-1,46573542845903
4227;Terrain multisport;6;SPORTS;608;Autre équipement;;;;BASSE-GOULAINE;Square de Theley;;;44115;47,2176312634001;-1,46578072150551
4230;Boulodrome;6;SPORTS;608;Autre équipement;;;;SAINT-AIGNAN-GRANDLIEU;Route du Lac;;;44860;47,1203301600343;-1,63771789549553
4231;Skatepark - St-Aignan;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;SAINT-AIGNAN-GRANDLIEU;Place Saint Amani;;;44860;47,1211603599007;-1,6372830000767
4232;Terrain de Basket;6;SPORTS;608;Autre équipement;;;;SAINT-AIGNAN-GRANDLIEU;Place Saint Amani;;;44860;47,1210002452753;-1,63719841649588
4233;Tir à l'Arc;6;SPORTS;608;Autre équipement;;;;SAINT-JEAN-DE-BOISEAU;Chemin de la Coulée;;lesarchersdupe.jimdo.com;44640;47,1862942742528;-1,70998017391629
4239;Skatepark - La Montagne;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;LA-MONTAGNE;153 Route de Bouguenais;;;44620;47,186997597229;-1,68685033383099
4244;Skatepark - Vertou;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;VERTOU;Allée de la Vigne de Pâques;;;44120;47,1632053229194;-1,46618353240723
4245;Terrain de Tennis;6;SPORTS;607;Tennis;;;;VERTOU;Allée de la Vigne de Pâques;;;44120;47,1639364142099;-1,46673883456256
4246;Terrain de Tennis;6;SPORTS;607;Tennis;;;;VERTOU;Impasse du Stade Raymond Durand;;;44120;47,1832575358085;-1,49828335754745
4247;Entente Tennis Vertou;6;SPORTS;607;Tennis;;;;VERTOU;Impasse de la Foresterie;02 51 79 17 10;http://www.club.fft.fr/;44120;47,1785373270275;-1,46318253916213
4249;Salle spécifique de gymnastique;6;SPORTS;603;Gymnase;;;;VERTOU;Allée de la Vigne de Pâques;;;44120;47,1652390708765;-1,46713546740473
4252;Terrain de Pétanque des Reigners;6;SPORTS;608;Autre équipement;;;;VERTOU;Rue des Reigniers;;;44120;47,1376168981039;-1,46445035062312
4253;Skatepark - Vertou;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;VERTOU;Rue des Reigniers;;;44120;47,137740018999;-1,46506122696991
4257;Salle Antarès;6;SPORTS;603;Gymnase;;;;SAUTRON;Rue de la Forêt;;www.sautron.fr;44880;47,2662087671741;-1,67944111191122
4258;Salle de Tennis Centaure;6;SPORTS;607;Tennis;;;;SAUTRON;Rue de la Forêt;;;44880;47,2669270963193;-1,67886425849015
4259;Salle de Pétanque Electra;6;SPORTS;608;Autre équipement;;;;SAUTRON;Rue de la Forêt;;;44880;47,2658821247271;-1,67811198422129
4260;Salle de Tennis Cassiopée;6;SPORTS;607;Tennis;;;;SAUTRON;Rue de la Forêt;;;44880;47,2666474812869;-1,67923508048179
4261;Salle Omnisport Delta;6;SPORTS;603;Gymnase;;;;SAUTRON;Rue de la Forêt;;;44880;47,266164291383;-1,67787222373831
4262;Salle Omnisport Bellatrix;6;SPORTS;603;Gymnase;;;;SAUTRON;Rue de la Forêt;;;44880;47,2660375779804;-1,67874386609388
4263;Terrains de tennis;6;SPORTS;607;Tennis;;;;SAUTRON;Rue de la Forêt;;;44880;47,2665123104871;-1,67841905846459
4264;Terrains de pétanque;6;SPORTS;608;Autre équipement;;;;SAUTRON;Rue de la Forêt;;;44880;47,2670126159199;-1,67792360967436
4265;Skatepark - Sautron;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;SAUTRON;Rue de la Forêt;;;44880;47,2662524329902;-1,67980908258144
4281;Tennis Country Club;6;SPORTS;607;Tennis;;;;COUERON;Voie Non Dénommée 0471861;02 40 86 40 90;cours-tennis-club.countryclubnantais.fr;44220;47,2445883438036;-1,70438066734281
4282;Centre équestre Poney-Club;6;SPORTS;601;Centre sportif;;;;COUERON;RD 101;;;44220;47,2460107847443;-1,70455122124794
4285;Boulodrome;6;SPORTS;608;Autre équipement;;;;COUERON;Rue de la Noë Allais;;www.ville-coueron.fr;44220;47,2193163005765;-1,68393059268241
4286;Tennis;6;SPORTS;607;Tennis;;;;COUERON;Rue Marcel de la Provoté;;;44220;47,2117152639444;-1,73813547120881
4287;Stade René Gaudin;6;SPORTS;606;Stade;;;;COUERON;Boulevard Francois Blancho;02 40 86 70 52;www.ville-coueron.fr;44220;47,2124692994787;-1,73688201873656
4288;Skatepark Romain Douillard - Couëron;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;COUERON;Rue Marcel de la Provoté;02 40 38 32 11;www.ville-coueron.fr;44220;47,212189124209;-1,73831246720018
4289;City Stade;6;SPORTS;609;Espace Sportif de Proximité;;;;COUERON;Rue du Premier Mai;;www.ville-coueron.fr;44220;47,2140442390179;-1,68346476489689
4291;Gymnase Eersel;6;SPORTS;603;Gymnase;;;;CARQUEFOU;Rue du Moulin Boisseau;;www.carquefou.fr;44470;47,2855739091227;-1,4830005017521
4292;Piste de bicross;6;SPORTS;608;Autre équipement;;;;CARQUEFOU;Rue Victor Hugo;;www.carquefou.fr;44470;47,2814486517006;-1,48138210872558
4293;Terrain de Pétanque;6;SPORTS;608;Autre équipement;;;;CARQUEFOU;Rue Victor Hugo;;www.carquefou.fr;44470;47,2822277108609;-1,48128079092291
4294;Tennis;6;SPORTS;607;Tennis;;;;CARQUEFOU;Rue du Moulin Boisseau;;www.carquefou.fr;44470;47,2844351822684;-1,48341346932704
4295;Stand de Tir;6;SPORTS;608;Autre équipement;;;;CARQUEFOU;Rue du Stade;;www.carquefou.fr;44470;47,3182432264806;-1,47070687781425
4297;Sport Nautique de l'Ouest;6;SPORTS;601;Centre sportif;;;;CARQUEFOU;17 Chemin de Port Breton;02 40 50 81 51;www.snonantes.com;44470;47,3014057422845;-1,52641524899551
4299;Color'ado;6;SPORTS;608;Autre équipement;;;;CARQUEFOU;Rue Pierre Mendes France;;www.carquefou.fr;44470;47,3029252594488;-1,49269654987027
4307;Gymnase Pré-Gauchet;6;SPORTS;603;Gymnase;;;;NANTES;13 Rue Nina Simone;;www.nantes.fr;44000;47,2171288108494;-1,53530393844997
4334;Boulodrome;6;SPORTS;608;Autre équipement;;;;ORVAULT;Chemin des Garettes;;;44700;47,27434615242;-1,62505307890939
4335;Tennis Frébaudière;6;SPORTS;607;Tennis;;;;ORVAULT;Chemin des Garettes;;;44700;47,2744022434315;-1,62560460051723
4336;Skatepark - Orvault;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;ORVAULT;Chemin des Garettes;;;44700;47,2744176896823;-1,62611737840092
4337;Bike-Park;6;SPORTS;608;Autre équipement;;;;ORVAULT;4 Chemin de Gagné;;www.orvault.fr;44700;47,2818757473023;-1,62959729620603
4338;Boulodrome;6;SPORTS;608;Autre équipement;;;;ORVAULT;48 Avenue Alexandre Goupil;;;44700;47,2540770172418;-1,5983966005253
4354;Skatepark - La Chapelle-sur-Erdre;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;LA-CHAPELLE-SUR-ERDRE;Avenue de Beauregard;;www.lachapellesurerdre.fr;44240;47,2960789946463;-1,55578638712424
4356;Piste d'athlétisme;6;SPORTS;606;Stade;;;;LA-CHAPELLE-SUR-ERDRE;Rue Louis Maisonneuve;;;44240;47,2981980314539;-1,55717877351555
4357;Boulodrome de Massigné;6;SPORTS;608;Autre équipement;;;;LA-CHAPELLE-SUR-ERDRE;Rue Louis Maisonneuve;;;44240;47,2991404935532;-1,55900172096383
4359;Courts de Tennis du Gesvres;6;SPORTS;607;Tennis;;;;LA-CHAPELLE-SUR-ERDRE;Boulevard du Gesvres;;www.lachapellesurerdre.fr;44240;47,2672520042777;-1,55164077434728
4360;Terrain multisports de Gesvres;6;SPORTS;608;Autre équipement;;;;LA-CHAPELLE-SUR-ERDRE;Boulevard du Gesvres;;www.lachapellesurerdre.fr;44240;47,2669945793363;-1,55129377312182
4361;Plateau sportif Gesvres;6;SPORTS;606;Stade;;;;LA-CHAPELLE-SUR-ERDRE;Boulevard du Gesvres;;www.lachapellesurerdre.fr;44240;47,2668362406531;-1,5510211970947
4363;Poney-club de Port-Barbe;6;SPORTS;601;Centre sportif;;;;LA-CHAPELLE-SUR-ERDRE;Route de la Jonelière;02 40 72 89 32;www.accoordnantes.info;44240;47,2647855333542;-1,54243680963377
4364;Swing-Golf de Port-Barbe;6;SPORTS;601;Centre sportif;;;;LA-CHAPELLE-SUR-ERDRE;Route de la Jonelière;;www.accoordnantes.info;44240;47,2635553088015;-1,54072241592381
4370;Halle des Sports de Mazaire;6;SPORTS;603;Gymnase;;;;LA-CHAPELLE-SUR-ERDRE;Rue de la Hautière;02 51 81 87 22;www.lachapellesurerdre.fr;44240;47,2963662110068;-1,55784797877258
4371;Salle de Gymnastique Jacques Canzillon;6;SPORTS;603;Gymnase;;;;LA-CHAPELLE-SUR-ERDRE;Rue de la Hautière;02 51 81 87 22;www.lachapellesurerdre.fr;44240;47,2966402742367;-1,55853957466216
4379;Salles Duruy et Petipa;6;SPORTS;608;Autre équipement;;;;BOUGUENAIS;Square Pablo Neruda;02 40 26 95 34;www.ville-bouguenais.fr;44340;47,1710656961929;-1,62176824826453
4380;Salle des Samouraïs;6;SPORTS;608;Autre équipement;;;;BOUGUENAIS;Square Pablo Neruda;02 40 26 95 34;www.ville-bouguenais.fr;44340;47,1713225991909;-1,62186477405135
4382;Skatepark - Bouguenais;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;BOUGUENAIS;Chemin de la Neustrie;;www.ville-bouguenais.fr;44340;47,174852247097;-1,59066517061956
4384;Terrain de boules de Beauvoir;6;SPORTS;608;Autre équipement;;;;BOUGUENAIS;Rue de Beauvoir;;www.ville-bouguenais.fr;44340;47,1791113975866;-1,62643250012879
4385;Terrain multisports de la Pierre Blanche;6;SPORTS;608;Autre équipement;;;;BOUGUENAIS;Rue du Carrousel;;www.ville-bouguenais.fr;44340;47,1667816209015;-1,62536528312159
4392;Skatepark - Bouguenais;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;BOUGUENAIS;Allée de la Communauté Rurale de Ballou;;www.ville-bouguenais.fr;44340;47,1778083499968;-1,6298593988431
4393;Espace René Cassin - salle Gilles de la Bourdonnaye;6;SPORTS;603;Gymnase;;;;LE-PELLERIN;Rue de la Jouardais;;www.ville-lepellerin.fr;44640;47,1942539117923;-1,76211029913759
4394;Espace René Cassin - salle Cécile Nowak;6;SPORTS;603;Gymnase;;;;LE-PELLERIN;Rue de la Jouardais;;www.ville-lepellerin.fr;44640;47,1941796772969;-1,76175348369782
4395;Terrain de basket;6;SPORTS;608;Autre équipement;;;;LE-PELLERIN;Rue de la Jouardais;;www.ville-lepellerin.fr;44640;47,1959542284627;-1,75847864387058
4396;Terrain Multisports;6;SPORTS;608;Autre équipement;;;;LE-PELLERIN;Rue de la Jouardais;;www.ville-lepellerin.fr;44640;47,1958049825886;-1,75819683229684
4397;Amicale Laïque du Pellerin Tir Sportif;6;SPORTS;608;Autre équipement;;;;LE-PELLERIN;2 Rue de la Paix;;www.ville-lepellerin.fr;44640;47,200727477551;-1,75902876489526
4398;Skatepark - Le Pellerin;6;SPORTS;609;Espace Sportif de Proximité;;;municipal;LE-PELLERIN;Quai du Docteur Provost;;www.ville-lepellerin.fr;44640;47,2019454287438;-1,75010863427358
4471;Terrain multisports;6;SPORTS;609;Espace Sportif de Proximité;;;;ST-SEBASTIEN;Boulevard des Pas Enchantés;;;44230;47,2103948934432;-1,51306868442501
4472;Courts de Tennis;6;SPORTS;607;Tennis;;;;MAUVES-SUR-LOIRE;Rue des Saulzais;;;44470;47,2934626531311;-1,39092544393487
4494;Centre Sportif de la Bourgonnière;6;SPORTS;601;Centre sportif;;;;ST-HERBLAIN;34 Allée de la Bourgonnière;;;44800;47,2072019047294;-1,65639620862974
4495;Tennis;6;SPORTS;607;Tennis;;;;NANTES;1 Rue Louis Delluc;;;44100;47,2301054930646;-1,58103296936768
4505;City Stade;6;SPORTS;609;Espace Sportif de Proximité;;;;NANTES;Rue du Breil;;;44100;47,2304282772397;-1,58390074500619
4517;Poney Club Salantine Houssay;6;SPORTS;601;Centre sportif;;;;ST-HERBLAIN;Rue Jean Jacques Rousseau;02 40 46 02 13;salantine.fr;44800;47,2296861899789;-1,5997194294491
4519;Boulodrome du Tillay;6;SPORTS;608;Autre équipement;;;;ST-HERBLAIN;Allée des Droits de l'Homme;;;44800;47,2313320131578;-1,60556742386325
4522;Tennis Club La Gagnerie;6;SPORTS;607;Tennis;;;;ST-HERBLAIN;Avenue Alain Gerbault;02 40 76 05 14;tc-gagnerie.fr;44800;47,235501355851;-1,60102340982181
4538;City Stade;6;SPORTS;609;Espace Sportif de Proximité;;;;NANTES;Rue Gustave Eiffel;;;44300;47,2561017302004;-1,51933111538115
4539;City Stade;6;SPORTS;609;Espace Sportif de Proximité;;;;NANTES;Rue de Suisse;;;44000;47,2170918722201;-1,52393174051278
4602;City Stade;6;SPORTS;609;Espace Sportif de Proximité;;;;NANTES;Rue Louis Pergaud;;;44300;47,2686413253353;-1,51874002158811
4778;Terrains de Tennis;6;SPORTS;607;Tennis;;;;LA-MONTAGNE;Allée du Château d'Aux;;;44620;47,1829183341098;-1,67626248447447
4784;Plateau sportif de la Pelousière;6;SPORTS;609;Espace Sportif de Proximité;;;;ST-HERBLAIN;Rue du Docteur Alfred Corlay;;;44800;47,2075452017814;-1,6463037572667
4841;Terrain Multisports;6;SPORTS;609;Espace Sportif de Proximité;;;;SAUTRON;Rue de la Forêt;;;44880;47,2667273761625;-1,6781403826469
4842;Circuits Rustiques d'Activites en Plein Air de Sautron;6;SPORTS;602;Circuit de plein air;;;;SAUTRON;51 Rue de la Vallée;;;44880;47,2685005782232;-1,67138885832522
4866;Stade de la Robinière;6;SPORTS;606;Stade;;;;REZE;Rue des Poyaux;;;44400;47,1646547117135;-1,53187121182908
4867;Plateau multisports Château-Nord - City Stade;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Allée de Provence;;;44400;47,1853567946203;-1,55836846869043
4868;Plateau multisports Château-Sud - City Stade;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Place Jean Perrin;;;44400;47,1815630236812;-1,55834625867828
4869;Circuit d'orientation des îles de Loire;6;SPORTS;602;Circuit de plein air;;;;ST-SEBASTIEN;Boulevard des Pas Enchantés;;;44230;47,2117695662414;-1,49573346582352
4870;SkateParc - St-Sébastien;6;SPORTS;609;Espace Sportif de Proximité;;;;ST-SEBASTIEN;Square Jean Moulin;;;44230;47,2072356911334;-1,48711816708137
4872;Piste de bicross;6;SPORTS;609;Espace Sportif de Proximité;;;;LA-MONTAGNE;Rue de la Gaudinière;;;44620;47,1835328575081;-1,6777921490509
4873;Terrain de pétanque;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Place du Pays de Retz;;;44400;47,1846447570553;-1,56287465513668
4876;Aire de jeux de l'Etier;6;SPORTS;605;Plaine de jeux;;;;BOUAYE;Rue du Port;;;44830;47,1348568930063;-1,67339596547012
4887;Anneau de Patin;6;SPORTS;608;Autre équipement;;;;SAINT-JEAN-DE-BOISEAU;Rue des Bruyères;;;44640;47,1925774888357;-1,72662264628622
4897;Salle de danse Les Sorinières;6;SPORTS;608;Autre équipement;;;;LES-SORINIERES;57 Rue des Sports;;;44840;47,1456016401181;-1,52259368869916
4898;Stade Constant Pasquier;6;SPORTS;606;Stade;;;;ST-HERBLAIN;30 Rue Konrad Adenauer;;;44800;47,2051503697534;-1,63246080038716
4904;DOJO Jean-Claude Le Quintrec;6;SPORTS;603;Gymnase;;;;COUERON;Boulevard Paul Langevin;;;44220;47,2136698307305;-1,72145169752496
4905;ASC Bonne Garde - Salle Jean-Yves Leroy;6;SPORTS;603;Gymnase;;;;NANTES;15 Rue Gabriel Goudy;;;44200;47,1952812640352;-1,54009352643386
4907;Salle sportive métropolitaine de Rezé;6;SPORTS;606;Stade;;;;REZE;91 Rue de la Trocardière;;;44400;47,1799156682239;-1,57176724499931
4908;City stade;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;91 Rue de la Trocardière;;;44400;47,180452828575;-1,57055699634047
4910;Gymnase du centre-ville;6;SPORTS;603;Gymnase;;;;ST-SEBASTIEN;6 Rue Annie Hure;;;44230;47,205190372709;-1,49913445923456
4933;Piste de Bicross;6;SPORTS;608;Autre équipement;;;;SAINT-JEAN-DE-BOISEAU;Rue de la Cale;;;44640;47,1966702616341;-1,69835572298409
4934;Plateau multisports Ouche-Dinier;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Rue du Parc Ferrand;;;44400;47,175939771178;-1,53770571892471
4935;Plateau multisports Port-au-Blé;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Avenue André Malraux;;;44400;47,1904034053416;-1,55362978152897
4936;Plateau multisports Rezé-centre;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Rue Camille Jouis;;;44400;47,1899071178308;-1,5710394681802
4937;Plateau multisports Julien Douillard;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;11 Rue Julien Douillard;;;44400;47,1857850930193;-1,5427302178965
4938;Plateau multisports Petite-Lande;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Rue Augustin Mouillé;;;44400;47,1793379437137;-1,55015206775593
4939;Plateau multisports Roger Salengro;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Rue Alexandre Huchon;;;44400;47,1840229062523;-1,54886930543818
4940;Plateau multisports Chêne-Creux;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Rue Jean-Baptiste et Henri Tendron;;;44400;47,173633354958;-1,54639170892458
4941;Plateau multisports Square Beaumarchais;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Allée Beaumarchais;;;44400;47,1844282076047;-1,55814660204147
4942;Plateau multisports Ragon;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Rue du Vivier;;;44400;47,1654416152378;-1,54171072417792
4943;Plateau multisports Trentemoult;6;SPORTS;609;Espace Sportif de Proximité;;;;REZE;Place des Filets;;;44400;47,193981092214;-1,5841575079895
4949;Dojo;6;SPORTS;608;Autre équipement;;;;VERTOU;Rond-Point de la Grammoire;;;44120;47,1769649348868;-1,46986490619792
4950;SkatePark du Loiry;6;SPORTS;609;Espace Sportif de Proximité;;;;;;;;44120;47,1634959712178;-1,47675154133617
4951;Skatepark Beautour;6;SPORTS;609;Espace Sportif de Proximité;;;;VERTOU;Boulevard Auguste Priou;;;44120;47,1806831058717;-1,50650983201743
4967;Centre équestre du Bois Brûlé;6;SPORTS;608;Autre équipement;;;;BASSE-GOULAINE;152 Rue du Bois Brulé;;;44115;47,1873870640373;-1,44807956430045
4986;Chemin du château de la Tour;6;SPORTS;602;Circuit de plein air;;;;ORVAULT;Chemin de Gagné;;;44700;47,2806176309888;-1,63060913019945
